cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
1,277,1,31856346.24,100000008686313100|100000000437046100|100000004400305100|100000002957787100|100000008477350100,Investigation hypothesis: mixed or peripheral transfer network.
2,126,0,16339904.0,100000008603629100|100000001857829100|100000003880331100|100000002723538100|100000004679953100,Investigation hypothesis: mixed or peripheral transfer network.
3,106,4,16242879.02,100000005782781100|100000004015047100|100000002894076100|100000005778283100|100000005514161100,Investigation hypothesis: multi-seed coordination network.
4,148,5,19555090.0,100000008165763100|100000003684369100|100000007908818100|100000001072022100|100000008304139100,Investigation hypothesis: multi-seed coordination network.
5,41,3,4888834.28,100000004156082100|100000005339662100|100000004820260100|100000004816564100|100000000076451100,Investigation hypothesis: multi-seed coordination network.
6,104,1,21747439.59,100000008710791100|100000008752616100|100000008547948100|100000008489922100|100000002718366100,Investigation hypothesis: mixed or peripheral transfer network.
7,4,0,460000.0,100000006069103100|100000000201868100|100000003192220100|100000006787636100,Investigation hypothesis: mixed or peripheral transfer network.
8,5,0,1189154.0,100000000291908100|100000000291906100|100000004670388100|100000004722630100|100000004691350100,Investigation hypothesis: mixed or peripheral transfer network.
9,55,1,3064863.0,100000001899164100|100000003265158100|100000004386258100|100000004420041100|100000008636603100,Investigation hypothesis: mixed or peripheral transfer network.
10,6,1,1615030.0,100000005456919100|100000008736940100|100000008751429100|100000008193577100|100000008659445100,Investigation hypothesis: mixed or peripheral transfer network.
11,126,0,24907250.33,100000006889963100|100000000331309100|100000000332284100|100000006734214100|100000003035737100,Investigation hypothesis: mixed or peripheral transfer network.
12,59,1,6772097.0,100000003115284100|100000000343175100|100000008730846100|100000006707582100|100000001463701100,Investigation hypothesis: mixed or peripheral transfer network.
13,50,3,4135421.0,100000008346837100|100000005074393100|100000008733194100|100000005882013100|100000000489417100,Investigation hypothesis: multi-seed coordination network.
14,15,0,850450.0,100000001526235100|100000001788284100|100000002472632100|100000005505655100|100000000860514100,Investigation hypothesis: mixed or peripheral transfer network.
15,15,0,3626010.0,100000008461532100|100000000791285100|100000003122817100|100000002691583100|100000001819396100,Investigation hypothesis: mixed or peripheral transfer network.
16,14,0,1605604.0,100000007382543100|100000008213966100|100000003001661100|100000000838385100|100000004407753100,Investigation hypothesis: mixed or peripheral transfer network.
17,125,7,18300397.28,100000003016635100|100000004150593100|100000001530983100|100000002173161100|100000006579678100,Investigation hypothesis: multi-seed coordination network.
18,1,1,0.0,100000000456947100,Isolated in the observed graph; no transactional hypothesis.
19,61,0,4350466.67,100000005473151100|100000008545727100|100000005704413100|100000005578559100|100000008104567100,Investigation hypothesis: mixed or peripheral transfer network.
